,book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards,awards_count,awards_bins
61,111222.The_Life_of_Elizabeth_I,111222,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1519093288i/111222.jpg,The Life of Elizabeth I,,,['Elizabeth I of England'],English,1998,https://www.goodreads.com/author/show/6583.Alison_Weir,Alison Weir,532.0,Paperback,"['History', 'Biography', 'Nonfiction', 'Tudor Period', 'Historical', 'British Literature', 'Biography Memoir']",1151.0,56700.0,32494,831,4.03,"{'5 Stars': 12217, '4 Stars': 12227, '3 Stars': 5821, '2 Stars': 1344, '1 Star': 885}",[],2,"(1.307, 140.6]"
63,11142576-paris-spleen,11142576,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1303099557i/11142576.jpg,Paris Spleen: Little Poems in Prose,,,,English,1857,https://www.goodreads.com/author/show/13847.Charles_Baudelaire,Charles Baudelaire,124.0,ebook,"['Poetry', 'Classics', 'France', 'French Literature', 'Fiction', 'Literature', '19th Century']",752.0,14000.0,14883,744,4.24,"{'5 Stars': 7107, '4 Stars': 5053, '3 Stars': 2109, '2 Stars': 458, '1 Star': 156}",[],2,"(1.307, 140.6]"
64,111734.The_Iceman_Cometh,111734,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327871756i/111734.jpg,The Iceman Cometh,,"['Greenwich Village, New York City, New York']","['Cora', 'Pearl', 'Harry Hope', 'Ed Mosher', 'Pat McGloin', 'Willie Oban', 'Joe Mott', 'Piet Wetjoen (The General)', 'Cecil Lewis (The Captain)', 'James Cameron (Jimmy Tomorrow)', 'Hugo Kalmar', 'Larry Slade', 'Rocky Pioggi', 'Don Parritt', 'Margie', 'Chuck Morello', 'Theodore Hickman (Hickey)', 'Moran', 'Lieb']",English,1946,https://www.goodreads.com/author/show/7680.Eugene_O_Neill,Eugene O'Neill,236.0,Paperback,"['Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'American', 'Literature']",233.0,9577.0,9965,340,3.9,"{'5 Stars': 3332, '4 Stars': 3570, '3 Stars': 2122, '2 Stars': 642, '1 Star': 299}","[""New York Drama Critics' Circle Award Nominee for Best American Play (1947)""]",78,"(1.307, 140.6]"
65,1118206.Fortunata_and_Jacinta,1118206,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1365411543i/1118206.jpg,Fortunata and Jacinta,,['Madrid'],,English,1887,https://www.goodreads.com/author/show/25574.Benito_P_rez_Gald_s,Benito Perez Galdos,818.0,Paperback,"['Fiction', 'Spanish Literature', 'Spain', '19th Century', 'Literature', 'Classics', 'Historical Fiction']",546.0,6391.0,2625,267,4.25,"{'5 Stars': 1356, '4 Stars': 765, '3 Stars': 358, '2 Stars': 105, '1 Star': 41}",[],2,"(1.307, 140.6]"
66,1118481.Solaris,1118481,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1181144752i/1118481.jpg,Solaris,,['Solaris (Planet)'],"['Kris Kelvin', 'Sartorius', 'Gibarian', 'Snaut (Snow)', 'Harey (Rheya)']",English,1961,https://www.goodreads.com/author/show/10991.Stanis_aw_Lem,Stanislaw Lem,214.0,Paperback,"['Science Fiction', 'Fiction', 'Classics', 'Polish Literature', 'Philosophy', 'Audiobook', 'Science Fiction Fantasy']",4719.0,129000.0,119178,8233,3.99,"{'5 Stars': 42207, '4 Stars': 44077, '3 Stars': 24383, '2 Stars': 6684, '1 Star': 1827}",[],2,"(1.307, 140.6]"
67,112110.Lyrical_Ballads,112110,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1547118866i/112110.jpg,Lyrical Ballads,,,,English,1798,https://www.goodreads.com/author/show/64845.William_Wordsworth,William Wordsworth,118.0,Paperback,"['Poetry', 'Classics', 'Romanticism', '18th Century', 'Literature', 'Fiction', 'British Literature']",421.0,12500.0,12754,350,3.95,"{'5 Stars': 4399, '4 Stars': 4433, '3 Stars': 2957, '2 Stars': 776, '1 Star': 189}",[],2,"(1.307, 140.6]"
68,112136.The_Major_Works,112136,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387701184i/112136.jpg,The Major Works,,,,English,1805,https://www.goodreads.com/author/show/64845.William_Wordsworth,William Wordsworth,784.0,Paperback,"['Poetry', 'Classics', 'Fiction', 'Literature', 'British Literature', 'Romanticism', '19th Century']",58.0,4594.0,7026,69,4.04,"{'5 Stars': 2791, '4 Stars': 2322, '3 Stars': 1429, '2 Stars': 369, '1 Star': 115}",[],2,"(1.307, 140.6]"
69,112200.Selected_Poems,112200,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1260829838i/112200.jpg,Selected Poems,,,,English,1890,https://www.goodreads.com/author/show/7440.Emily_Dickinson,Emily Dickinson,256.0,Hardcover,"['Poetry', 'Classics', '19th Century', 'Nonfiction', 'Literature', 'American', 'Classic Literature']",1608.0,31500.0,29219,1286,4.18,"{'5 Stars': 13414, '4 Stars': 9495, '3 Stars': 4903, '2 Stars': 1018, '1 Star': 389}",[],2,"(1.307, 140.6]"
70,112204.The_Complete_Poems_of_Emily_Dickinson,112204,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1549999503i/112204.jpg,The Complete Poems of Emily Dickinson,,,,English,1890,https://www.goodreads.com/author/show/7440.Emily_Dickinson,Emily Dickinson,716.0,Paperback,"['Poetry', 'Classics', 'Fiction', 'Literature', '19th Century', 'American', 'Classic Literature']",4961.0,183000.0,103222,1716,4.28,"{'5 Stars': 54212, '4 Stars': 30504, '3 Stars': 13610, '2 Stars': 3191, '1 Star': 1705}",[],2,"(1.307, 140.6]"
71,11229.The_Sea_the_Sea,11229,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1302898449i/11229.jpg,"The Sea, the Sea",,['England'],"['Charles Arrowby', 'Mary Hartley Fitch']",English,1978,https://www.goodreads.com/author/show/7287.Iris_Murdoch,Iris Murdoch,528.0,Paperback,"['Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Novels', 'British Literature', 'Philosophy']",2034.0,50300.0,23516,2354,3.96,"{'5 Stars': 8080, '4 Stars': 8756, '3 Stars': 4770, '2 Stars': 1381, '1 Star': 529}",['Booker Prize (1978)'],23,"(1.307, 140.6]"
74,11301.Horton_Hatches_the_Egg,11301,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408927129i/11301.jpg,Horton Hatches the Egg,['Horton the Elephant'],,['Horton the Elephant'],English,1940,https://www.goodreads.com/author/show/61105.Dr_Seuss,Dr. Seuss,64.0,Paperback,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Poetry', 'Animals', 'Fantasy']",254.0,34800.0,49354,908,4.19,"{'5 Stars': 25439, '4 Stars': 12241, '3 Stars': 8375, '2 Stars': 2120, '1 Star': 1179}",['Lewis Carroll Shelf Award (1958)'],36,"(1.307, 140.6]"
75,113205.Heart_of_a_Dog,113205,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1457906509i/113205.jpg,Heart of a Dog,,"['Moscow', 'Russia', 'Soviet Union']","['Dr. Philip Philipovich Preobrazhensky', 'Poligraph Poligraphovich Sharikov', 'Dr. Ivan Arnoldovich Bormenthal', 'Schwonder', 'Zinaida Prokofievna Bunina', 'Darya Petrovna Ivanova']",English,1925,https://www.goodreads.com/author/show/3873.Mikhail_Bulgakov,Mikhail Bulgakov,123.0,Paperback,"['Fiction', 'Classics', 'Russia', 'Russian Literature', 'Science Fiction', 'Literature', 'Fantasy']",1510.0,59900.0,65653,4272,4.09,"{'5 Stars': 24464, '4 Stars': 26193, '3 Stars': 12214, '2 Stars': 2228, '1 Star': 554}",[],2,"(1.307, 140.6]"
76,113318.A_Tale_of_a_Tub_and_Other_Works,113318,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1171675593i/113318.jpg,A Tale of a Tub and Other Works,,,,English,1704,https://www.goodreads.com/author/show/1831.Jonathan_Swift,Jonathan Swift,272.0,Paperback,"['Classics', 'Fiction', 'Short Stories', '18th Century', 'Literature', 'Irish Literature', 'Ireland']",25.0,895.0,764,54,3.74,"{'5 Stars': 220, '4 Stars': 248, '3 Stars': 194, '2 Stars': 81, '1 Star': 21}",[],2,"(1.307, 140.6]"
77,11334.Song_of_Solomon,11334,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1632283992i/11334.jpg,Song of Solomon,,['Michigan'],,English,1977,https://www.goodreads.com/author/show/3534.Toni_Morrison,Toni Morrison,338.0,Paperback,"['Fiction', 'Classics', 'Historical Fiction', 'Magical Realism', 'African American', 'Novels', 'Literature']",5511.0,168000.0,120358,7252,4.15,"{'5 Stars': 51897, '4 Stars': 42434, '3 Stars': 19674, '2 Stars': 4630, '1 Star': 1723}","['Janet Heidinger Kafka Prize (1977)', 'National Book Critics Circle Award for Fiction (1977)']",95,"(1.307, 140.6]"
79,1134122.The_Power_of_Positive_Thinking,1134122,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1587724137i/1134122.jpg,The Power of Positive Thinking,,,,English,1952,https://www.goodreads.com/author/show/8435.Norman_Vincent_Peale,Norman Vincent Peale,128.0,Hardcover,"['Self Help', 'Nonfiction', 'Psychology', 'Personal Development', 'Business', 'Philosophy', 'Spirituality']",8807.0,174000.0,122353,2295,4.12,"{'5 Stars': 58303, '4 Stars': 33651, '3 Stars': 20500, '2 Stars': 6876, '1 Star': 3023}",[],2,"(1.307, 140.6]"
81,11376.Main_Street,11376,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1308953459i/11376.jpg,Main Street,,['Minnesota'],"['Carol Milford', 'Will Kennicott']",English,1920,https://www.goodreads.com/author/show/7330.Sinclair_Lewis,Sinclair Lewis,454.0,Paperback,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', 'American', 'Novels', 'Nobel Prize']",1304.0,28900.0,26355,1444,3.78,"{'5 Stars': 7133, '4 Stars': 9563, '3 Stars': 7003, '2 Stars': 1942, '1 Star': 714}",[],2,"(1.307, 140.6]"
82,1138034.Master_and_Commander,1138034,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1323533133i/1138034.jpg,Master and Commander: 20 Volume Set,['Aubrey & Maturin'],,"['Jack Aubrey', 'Stephen Maturin']",English,2000,https://www.goodreads.com/author/show/5600.Patrick_O_Brian,Patrick O'Brian,,,"['Historical Fiction', 'Fiction', 'Adventure', 'Literature', 'Novels', 'Military Fiction', 'Fantasy']",46.0,1443.0,1318,139,4.76,"{'5 Stars': 1075, '4 Stars': 194, '3 Stars': 36, '2 Stars': 8, '1 Star': 5}",[],2,"(1.307, 140.6]"
83,1141654.Walkabout,1141654,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1326609413i/1141654.jpg,Walkabout,,['Australian Outback'],,English,1959,https://www.goodreads.com/author/show/267980.James_Vance_Marshall,James Vance Marshall,128.0,Mass Market Paperback,"['Fiction', 'Australia', 'Young Adult', 'Classics', 'Adventure', 'Survival', 'Childrens']",79.0,1844.0,2646,284,3.48,"{'5 Stars': 485, '4 Stars': 808, '3 Stars': 927, '2 Stars': 336, '1 Star': 90}",[],2,"(1.307, 140.6]"
84,114230.Bartleby_the_Scrivener,114230,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320404048i/114230.jpg,Bartleby the Scrivener,"['A Biblioteca de Babel', 'Anche i giovani leggono i classici']","['New York City, New York']","['Bartleby', 'Ginger Nut', 'Turkey', 'Nippers']",English,1853,https://www.goodreads.com/author/show/1624.Herman_Melville,Herman Melville,64.0,Paperback,"['Fiction', 'Short Stories', 'Literature', 'Classics', 'American', '19th Century', 'School']",1384.0,31200.0,69788,6210,3.93,"{'5 Stars': 22285, '4 Stars': 26886, '3 Stars': 15497, '2 Stars': 3901, '1 Star': 1219}",[],2,"(1.307, 140.6]"
85,114345.The_Little_House_Collection,114345,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577932823i/114345.jpg,The Little House Collection,['Little House'],,,English,1971,https://www.goodreads.com/author/show/5300.Laura_Ingalls_Wilder,Laura Ingalls Wilder,2700.0,Paperback,"['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']",566.0,31600.0,155442,2502,4.36,"{'5 Stars': 87489, '4 Stars': 44117, '3 Stars': 17943, '2 Stars': 3439, '1 Star': 2454}",[],2,"(1.307, 140.6]"
86,11438.What_We_Talk_About_When_We_Talk_About_Love,11438,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1475474209i/11438.jpg,What We Talk About When We Talk About Love,,,,English,1981,https://www.goodreads.com/author/show/7363.Raymond_Carver,Raymond Carver,159.0,Paperback,"['Short Stories', 'Fiction', 'Classics', 'American', 'Literature', 'Literary Fiction', 'Contemporary']",4222.0,113000.0,72507,6513,4.02,"{'5 Stars': 26811, '4 Stars': 26923, '3 Stars': 13680, '2 Stars': 3896, '1 Star': 1197}",[],2,"(1.307, 140.6]"
87,11455096-tempest,11455096,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327878364i/11455096.jpg,Tempest,['Tempest'],"['Manhattan, New York City, New York']",['Jackson Meyer'],English,2011,https://www.goodreads.com/author/show/3429117.Julie_Cross,Julie Cross,413.0,Hardcover,"['Young Adult', 'Time Travel', 'Fantasy', 'Romance', 'Science Fiction', 'Paranormal', 'Fiction']",269.0,24500.0,13472,2016,3.7,"{'5 Stars': 3676, '4 Stars': 4393, '3 Stars': 3585, '2 Stars': 1289, '1 Star': 529}",[],2,"(1.307, 140.6]"
89,11499.The_Promise,11499,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388279694i/11499.jpg,The Promise,['Reuven Malther'],,"['Reuven Malter', 'Danny Saunders']",English,1969,https://www.goodreads.com/author/show/7385.Chaim_Potok,Chaim Potok,368.0,Paperback,"['Fiction', 'Jewish', 'Classics', 'Historical Fiction', 'Judaism', 'Religion', 'Literature']",236.0,7735.0,13935,784,4.19,"{'5 Stars': 5636, '4 Stars': 5684, '3 Stars': 2273, '2 Stars': 277, '1 Star': 65}",[],2,"(1.307, 140.6]"
90,11507.My_Name_Is_Asher_Lev,11507,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385056726i/11507.jpg,My Name Is Asher Lev,['Asher Lev'],['The United States of America'],,English,1972,https://www.goodreads.com/author/show/7385.Chaim_Potok,Chaim Potok,369.0,Paperback,"['Fiction', 'Classics', 'Historical Fiction', 'Jewish', 'Religion', 'Judaism', 'Art']",928.0,26200.0,42503,3361,4.24,"{'5 Stars': 19702, '4 Stars': 15221, '3 Stars': 5917, '2 Stars': 1258, '1 Star': 405}",[],2,"(1.307, 140.6]"
91,11553.Boy_s_Life,11553,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1314302694i/11553.jpg,Boy's Life,,"['Zephyr, Alabama', 'Alabama']",,English,1991,https://www.goodreads.com/author/show/5244478.Robert_McCammon,Robert McCammon,580.0,Mass Market Paperback,"['Horror', 'Fiction', 'Fantasy', 'Mystery', 'Coming Of Age', 'Historical Fiction', 'Magical Realism']",3561.0,41100.0,38143,4655,4.4,"{'5 Stars': 21783, '4 Stars': 11257, '3 Stars': 3946, '2 Stars': 854, '1 Star': 303}","['Bram Stoker Award for Best Novel (1991)', 'World Fantasy Award for Best Novel (1992)', 'Japan Adventure Fiction Association Prize Ri Ben Mou Xian Xiao Shuo Xie Hui Da Shang Te Bie Shang  for Best Translated Novel (1995)']",223,"(140.6, 279.2]"
93,116020.Walden_Civil_Disobedience,116020,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386919871i/116020.jpg,Walden & Civil Disobedience,,,,English,1849,https://www.goodreads.com/author/show/10264.Henry_David_Thoreau,Henry David Thoreau,320.0,Mass Market Paperback,"['Classics', 'Philosophy', 'Nonfiction', 'Essays', 'Nature', 'Politics', 'Literature']",2922.0,34300.0,38322,1517,3.94,"{'5 Stars': 14061, '4 Stars': 12545, '3 Stars': 8093, '2 Stars': 2440, '1 Star': 1183}",[],2,"(1.307, 140.6]"
94,116056.Night_and_Day,116056,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1368337020i/116056.jpg,Night and Day,,"['London, England']","['Katharine Hilbery', 'William Rodney', 'Ralph Denham', 'Mary Datchet', 'Cassandra Otway']",English,1919,https://www.goodreads.com/author/show/6765.Virginia_Woolf,Virginia Woolf,496.0,Paperback,"['Fiction', 'Romance', 'Classics', 'Literature', '20th Century', 'Novels', 'British Literature']",1126.0,25600.0,9752,726,3.77,"{'5 Stars': 2586, '4 Stars': 3507, '3 Stars': 2706, '2 Stars': 701, '1 Star': 252}",[],2,"(1.307, 140.6]"
95,116114.From_Here_to_Eternity,116114,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330924946i/116114.jpg,From Here to Eternity,['The World War II Trilogy'],"['Hawaii', 'Pearl Harbor, Hawaii']","['Robert E. Lee Prewitt', 'Milton Anthony Warden']",English,1951,https://www.goodreads.com/author/show/3999.James_Jones,James  Jones,816.0,Hardcover,"['Fiction', 'Classics', 'Historical Fiction', 'War', 'World War II', 'Literature', 'Novels']",1343.0,24400.0,17850,649,4.08,"{'5 Stars': 6995, '4 Stars': 6560, '3 Stars': 3291, '2 Stars': 715, '1 Star': 289}",['National Book Award for Fiction (1952)'],42,"(1.307, 140.6]"
98,11650.American_Pastoral,11650,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1504801263i/11650.jpg,American Pastoral,"['The American Trilogy', 'Complete Nathan Zuckerman']","['Newark, New Jersey', 'New Jersey']","['Nathan Zuckerman', 'Seymour Levov', 'Meredith Levov', 'Jerry Levov', 'Dawn Dwyer']",English,1997,https://www.goodreads.com/author/show/463.Philip_Roth,Philip Roth,432.0,Paperback,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Historical Fiction', 'Literary Fiction']",4756.0,93000.0,84312,6400,3.94,"{'5 Stars': 29467, '4 Stars': 30728, '3 Stars': 16278, '2 Stars': 5653, '1 Star': 2186}","['Pulitzer Prize for Fiction (1998)', 'Audie Award for Solo Narration - Male (1998)', 'Prix du Meilleur Livre Etranger for Roman (2000)', 'National Book Critics Circle Award Nominee for Fiction (1997)', 'Dublin Literary Award Nominee (1999)']",242,"(140.6, 279.2]"
99,11663.Rabbit_Novels,11663,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388204655i/11663.jpg,"Rabbit Novels: Rabbit, Run and Rabbit Redux",['Rabbit Angstrom'],,,English,1981,https://www.goodreads.com/author/show/6878.John_Updike,John Updike,640.0,Paperback,"['Fiction', 'Literature', 'Classics', 'American', 'Literary Fiction', 'Novels', 'Contemporary']",39.0,990.0,1163,80,3.99,"{'5 Stars': 465, '4 Stars': 373, '3 Stars': 218, '2 Stars': 63, '1 Star': 44}",[],2,"(1.307, 140.6]"
100,11666.Rabbit_at_Rest,11666,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320394471i/11666.jpg,Rabbit at Rest,['Rabbit Angstrom'],"['Brewer, Pennsylvania', 'Deleon, Florida', 'Pennsylvania', 'Florida']",,English,1990,https://www.goodreads.com/author/show/6878.John_Updike,John Updike,606.0,Paperback,"['Fiction', 'Classics', 'American', 'Novels', 'Literature', 'Literary Fiction', '20th Century']",168.0,11900.0,16150,623,4.0,"{'5 Stars': 5936, '4 Stars': 5964, '3 Stars': 3021, '2 Stars': 831, '1 Star': 398}","['Pulitzer Prize for Fiction (1991)', 'William Dean Howells Medal (1995)', 'National Book Critics Circle Award for Fiction (1990)']",131,"(1.307, 140.6]"
101,1168973.Desperadoes,1168973,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391831562i/1168973.jpg,Desperadoes,,,,English,1979,https://www.goodreads.com/author/show/30719.Ron_Hansen,Ron Hansen,273.0,Hardcover,"['Westerns', 'Fiction', 'Historical Fiction', 'Literature', 'American', 'Novels', 'Historical']",82.0,912.0,538,55,3.88,"{'5 Stars': 155, '4 Stars': 208, '3 Stars': 135, '2 Stars': 33, '1 Star': 7}",[],2,"(1.307, 140.6]"
102,11691.Snow,11691,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1357684424i/11691.jpg,Snow,,"['Kars', 'Turkey', 'Frankfurt am Main']",,English,2002,https://www.goodreads.com/author/show/1728.Orhan_Pamuk,Orhan Pamuk,463.0,Paperback,"['Fiction', 'Literature', 'Contemporary', 'Turkish', 'Historical Fiction', 'Novels', 'Turkish Literature']",3461.0,42500.0,48099,4396,3.62,"{'5 Stars': 10801, '4 Stars': 17202, '3 Stars': 13046, '2 Stars': 4928, '1 Star': 2122}","['Independent Foreign Fiction Prize Nominee for Shortlist (2005)', 'Prix Medicis etranger (2005)', 'Prix Mediterranee Etranger (2006)', 'Ein Buch fur die Stadt (2006)', 'Metu verstine knyga Nominee (2014)']",206,"(140.6, 279.2]"
